DEBUT;FIN;hq_contrat
2021-01-17 03:58;2021-01-17 05:28;311608688
2021-01-17 05:28;2021-01-17 14:34;311608688
2021-01-17 14:37;2021-01-17 17:56;311608688
2021-01-20 09:25;2021-01-20 09:40;311608688
2021-02-03 12:51;2021-02-03 12:58;311608688
2021-09-13 23:01;2021-09-14 01:20;311608688
2021-09-14 01:20;2021-09-14 02:06;311608688
2021-12-11 20:58;2021-12-12 19:24;311608688
2021-12-12 19:33;2021-12-13 01:35;311608688
2022-02-17 17:33;2022-02-17 17:56;311608688
2020-08-01 08:05;2020-08-01 08:17;312637835
2020-10-10 15:49;2020-10-10 16:20;312637835
2021-05-07 08:01;2021-05-07 10:30;312637835
2021-06-21 16:51;2021-06-21 21:11;312637835
2021-08-11 09:56;2021-08-11 10:51;312637835
2021-08-11 10:51;2021-08-11 12:04;312637835
2020-02-28 03:22;2020-02-28 09:29;313954748
2020-06-29 05:41;2020-06-29 05:57;313954748
2020-07-27 15:03;2020-07-27 15:49;313954748
2020-09-03 11:14;2020-09-03 11:48;313954748
2020-09-03 11:48;2020-09-03 11:58;313954748
2020-09-13 06:46;2020-09-13 10:51;313954748
2020-10-10 15:49;2020-10-10 16:07;313954748
2020-10-14 17:12;2020-10-14 19:41;313954748
2021-05-20 13:55;2021-05-20 16:05;313954748
2021-10-16 15:40;2021-10-16 21:24;313954748
2021-11-01 09:12;2021-11-01 09:17;313954748
2021-12-16 08:11;2021-12-16 09:28;313954748
2020-08-01 08:05;2020-08-01 08:17;311265533
2020-10-10 15:49;2020-10-10 16:20;311265533
2021-05-07 08:01;2021-05-07 10:30;311265533
2021-06-21 16:51;2021-06-21 21:11;311265533
2021-08-11 09:56;2021-08-11 10:51;311265533
2021-08-11 10:51;2021-08-11 12:04;311265533
2021-12-08 09:03;2021-12-08 12:46;311265533
2020-03-26 16:55;2020-03-26 17:03;305616740
2020-06-06 02:39;2020-06-06 03:07;305616740
2020-09-10 05:32;2020-09-10 07:01;305616740
2021-05-20 11:20;2021-05-20 11:30;305616740
2021-05-29 22:00;2021-05-30 07:39;305616740
2021-06-15 03:29;2021-06-15 03:46;305616740
2021-07-22 23:01;2021-07-23 00:56;305616740
2021-10-26 02:03;2021-10-26 02:36;305616740
2021-10-28 02:03;2021-10-28 02:22;305616740
2020-01-17 22:37;2020-01-18 00:00;308657847
2020-07-22 08:33;2020-07-22 12:05;308657847
2022-01-28 09:31;2022-01-28 11:06;308657847
2022-01-28 11:06;2022-01-28 12:59;308657847
2020-02-20 09:31;2020-02-20 11:27;311501261
2020-02-20 11:31;2020-02-20 11:49;311501261
2020-06-07 10:33;2020-06-07 12:00;311501261
2020-07-01 07:45;2020-07-01 07:55;311501261
2020-09-08 18:15;2020-09-08 19:07;311501261
2021-10-04 11:54;2021-10-04 12:05;311501261
2021-10-30 21:58;2021-10-30 22:58;311501261
2021-11-30 23:43;2021-12-01 00:49;311501261
2020-02-18 18:51;2020-02-18 19:09;313506877
2020-02-18 19:10;2020-02-18 19:34;313506877
2020-02-18 19:36;2020-02-18 21:18;313506877
2020-03-20 17:00;2020-03-20 19:04;313506877
2020-04-13 21:27;2020-04-13 22:55;313506877
2020-04-30 09:56;2020-04-30 10:29;313506877
2020-09-13 23:09;2020-09-14 00:59;313506877
2020-11-30 07:41;2020-11-30 08:20;313506877
2021-01-16 13:23;2021-01-16 14:07;313506877
2021-01-17 00:36;2021-01-17 01:00;313506877
2021-01-17 03:58;2021-01-17 05:28;313506877
2021-01-17 05:28;2021-01-17 14:34;313506877
2021-01-17 14:37;2021-01-17 17:56;313506877
2021-01-20 09:25;2021-01-20 09:40;313506877
2021-02-03 12:51;2021-02-03 12:58;313506877
2021-09-13 23:01;2021-09-14 01:20;313506877
2021-09-14 01:20;2021-09-14 02:06;313506877
2021-12-11 20:58;2021-12-12 19:24;313506877
2021-12-12 19:33;2021-12-13 01:35;313506877
2022-02-17 17:33;2022-02-17 17:56;313506877
2021-02-10 08:51;2021-02-10 09:06;314259753
2021-02-10 08:51;2021-02-10 09:06;310710948
2021-02-25 11:25;2021-02-25 13:08;314259753
2021-02-25 11:25;2021-02-25 13:08;310710948
2021-07-03 05:48;2021-07-03 05:59;314259753
2021-07-03 05:48;2021-07-03 05:59;310710948
2021-10-20 11:55;2021-10-20 13:07;314259753
2021-10-20 11:55;2021-10-20 13:07;310710948
2020-01-07 13:30;2020-01-07 14:34;304145197
2020-01-12 03:11;2020-01-12 03:19;304145197
2020-01-25 16:46;2020-01-25 17:20;304145197
2021-02-10 08:51;2021-02-10 09:06;304145197
2021-02-25 11:25;2021-02-25 13:08;304145197
2021-07-03 05:48;2021-07-03 05:59;304145197
2021-10-20 11:55;2021-10-20 13:07;304145197
2020-01-07 13:30;2020-01-07 14:34;314327616
2020-01-12 03:11;2020-01-12 03:19;314327616
2020-01-25 16:46;2020-01-25 17:20;314327616
2021-02-10 08:51;2021-02-10 09:06;314327616
2021-02-25 11:25;2021-02-25 13:08;314327616
2021-07-03 05:48;2021-07-03 05:59;314327616
2021-10-20 11:55;2021-10-20 13:07;314327616
2020-05-13 11:28;2020-05-13 12:14;311144104
2020-02-05 11:13;2020-02-05 12:22;301275236
2020-03-10 11:27;2020-03-10 19:53;301275236
2020-03-20 15:43;2020-03-20 17:13;301275236
2020-05-25 06:22;2020-05-25 06:29;301275236
2020-07-17 14:55;2020-07-17 15:08;301275236
2021-06-08 16:10;2021-06-08 19:28;301275236
2021-08-23 08:18;2021-08-23 10:35;301275236
2021-09-22 20:01;2021-09-22 21:14;301275236
2020-01-21 15:12;2020-01-21 15:34;313469437
2020-01-21 15:12;2020-01-21 15:34;301653807
2020-08-11 12:17;2020-08-11 12:58;313469437
2020-08-11 12:17;2020-08-11 12:58;301653807
2021-07-16 16:59;2021-07-16 17:17;313469437
2021-07-16 16:59;2021-07-16 17:17;301653807
2021-07-16 17:18;2021-07-16 20:15;313469437
2021-07-16 17:18;2021-07-16 20:15;301653807
2021-07-16 20:15;2021-07-16 22:32;313469437
2021-07-16 20:15;2021-07-16 22:32;301653807
2020-01-12 00:15;2020-01-12 11:06;314451493
2020-05-11 07:04;2020-05-11 07:21;314451493
2020-10-28 10:53;2020-10-28 15:11;314451493
2020-05-02 21:16;2020-05-02 21:24;305184669
2020-05-27 11:38;2020-05-27 11:47;305184669
2020-07-25 16:37;2020-07-25 16:45;305184669
2021-05-21 14:01;2021-05-21 17:20;305184669
2020-01-21 15:12;2020-01-21 15:40;313455495
2020-04-26 08:19;2020-04-26 09:14;313455495
2020-05-13 17:01;2020-05-13 23:06;313455495
2020-07-25 05:18;2020-07-25 05:35;313455495
2020-08-11 12:17;2020-08-11 12:57;313455495
2020-09-14 13:26;2020-09-14 14:52;313455495
2020-02-05 18:04;2020-02-05 20:17;307125052
2020-12-11 06:16;2020-12-11 06:54;307125052
2021-06-01 08:37;2021-06-01 14:29;307125052
2020-01-12 00:15;2020-01-12 11:06;313603884
2020-05-11 07:04;2020-05-11 07:21;313603884
2020-10-28 10:53;2020-10-28 15:11;313603884
2020-05-14 16:09;2020-05-14 17:27;314745334
2020-11-13 10:36;2020-11-13 11:29;314745334
2020-11-25 12:41;2020-11-25 12:50;314745334
2020-12-09 20:00;2020-12-09 21:02;314745334
2021-01-11 08:35;2021-01-11 11:31;314745334
2021-03-17 08:48;2021-03-17 09:05;314745334
2021-05-10 04:31;2021-05-10 05:19;314745334
2021-06-09 08:36;2021-06-09 12:38;314745334
2020-03-16 17:10;2020-03-16 17:30;310346325
2020-07-17 08:59;2020-07-17 09:16;310346325
2020-10-16 13:53;2020-10-16 14:07;310346325
2020-05-27 13:33;2020-05-27 13:47;301918919
2020-06-14 13:15;2020-06-14 14:10;301918919
2020-06-14 19:23;2020-06-14 19:49;301918919
2020-06-14 19:49;2020-06-14 19:59;301918919
2021-03-01 23:18;2021-03-01 23:51;301918919
2021-03-01 23:51;2021-03-02 04:22;301918919
2021-07-06 18:19;2021-07-06 18:46;301918919
2021-09-28 21:41;2021-09-28 22:23;301918919
2021-10-02 09:52;2021-10-02 15:24;301918919
2021-12-09 17:16;2021-12-09 18:42;301918919
2020-09-05 11:50;2020-09-05 12:08;301489394
2020-09-17 16:05;2020-09-17 19:17;301489394
2020-12-14 08:37;2020-12-14 09:45;301489394
2021-03-11 22:04;2021-03-12 00:56;301489394
2021-03-12 01:05;2021-03-12 03:00;301489394
2021-07-04 03:42;2021-07-04 03:50;301489394
2021-10-09 22:28;2021-10-10 00:22;301489394
2020-03-20 15:18;2020-03-20 15:29;308095315
2020-09-22 13:21;2020-09-22 13:52;308095315
2021-03-08 21:42;2021-03-09 03:08;308095315
2021-05-20 20:32;2021-05-20 23:18;308095315
2021-09-15 02:36;2021-09-15 02:44;308095315
2020-07-26 20:22;2020-07-26 20:40;301654496
2021-06-21 14:37;2021-06-21 19:31;301654496
2021-06-26 19:40;2021-06-26 19:49;301654496
2020-01-12 05:41;2020-01-12 06:10;301889173
2020-01-12 06:13;2020-01-12 14:48;301889173
2020-01-12 14:50;2020-01-12 15:42;301889173
2020-01-12 16:48;2020-01-13 10:10;301889173
2020-01-13 10:12;2020-01-13 16:24;301889173
2020-01-13 16:24;2020-01-13 17:42;301889173
2020-03-13 10:03;2020-03-13 10:45;301889173
2020-03-13 10:45;2020-03-13 10:57;301889173
2020-05-04 08:29;2020-05-04 08:36;301889173
2020-06-21 17:57;2020-06-21 20:58;301889173
2020-08-17 07:38;2020-08-17 08:34;301889173
2020-09-18 11:11;2020-09-18 11:19;301889173
2021-04-06 09:11;2021-04-06 09:28;301889173
2021-06-21 01:11;2021-06-21 05:33;301889173
2021-08-16 00:26;2021-08-16 01:28;301889173
2021-09-26 07:45;2021-09-26 08:41;301889173
2021-10-20 11:04;2021-10-20 12:07;301889173
2021-10-20 12:51;2021-10-20 12:59;301889173
2021-10-27 02:11;2021-10-27 02:17;301889173
2021-10-27 03:22;2021-10-27 06:56;301889173
2021-11-03 11:28;2021-11-03 11:46;301889173
2021-11-12 05:36;2021-11-12 06:52;301889173
2020-02-18 18:51;2020-02-18 19:09;310053949
2020-02-18 19:10;2020-02-18 19:34;310053949
2020-02-18 19:36;2020-02-18 21:18;310053949
2020-03-20 17:00;2020-03-20 19:04;310053949
2020-04-13 21:27;2020-04-13 22:55;310053949
2020-04-30 09:56;2020-04-30 10:29;310053949
2020-07-17 09:25;2020-07-17 10:48;310053949
2020-09-13 23:09;2020-09-14 00:59;310053949
2020-11-30 07:41;2020-11-30 08:20;310053949
2021-01-16 13:23;2021-01-16 14:07;310053949
2021-01-17 00:36;2021-01-17 01:00;310053949
2021-01-17 03:58;2021-01-17 05:28;310053949
2021-01-17 05:28;2021-01-17 14:34;310053949
2021-01-17 14:37;2021-01-17 17:56;310053949
2021-01-18 01:39;2021-01-18 02:44;310053949
2021-01-20 09:25;2021-01-20 09:40;310053949
2021-02-03 12:51;2021-02-03 12:58;310053949
2021-09-13 23:01;2021-09-14 01:20;310053949
2021-09-14 01:20;2021-09-14 02:06;310053949
2021-12-11 20:58;2021-12-12 19:24;310053949
2021-12-12 19:33;2021-12-13 01:35;310053949
2022-02-17 17:33;2022-02-17 17:56;310053949
2020-01-12 08:36;2020-01-12 15:14;301728069
2020-03-01 17:58;2020-03-01 19:08;301728069
2021-02-26 03:21;2021-02-26 05:57;301728069
2021-04-20 04:38;2021-04-20 04:51;301728069
2021-09-08 21:28;2021-09-08 21:35;301728069
2021-10-16 15:32;2021-10-16 19:07;301728069
2021-10-16 19:07;2021-10-16 20:22;301728069
2021-10-16 20:22;2021-10-16 21:50;301728069
2020-01-12 05:10;2020-01-12 12:07;302087600
2020-01-17 22:37;2020-01-18 00:18;313185488
2022-01-28 09:31;2022-01-28 11:06;313185488
2022-01-28 11:06;2022-01-28 13:06;313185488
2020-05-27 08:23;2020-05-27 08:34;312010777
2020-06-21 17:46;2020-06-21 20:05;312010777
2020-11-15 12:10;2020-11-15 14:01;312010777
2021-07-22 14:20;2021-07-22 14:41;312010777
2021-12-20 10:02;2021-12-20 11:20;312010777
2022-02-16 09:01;2022-02-16 12:11;312010777
2020-03-14 03:40;2020-03-14 05:11;307882996
2020-04-14 02:02;2020-04-14 05:54;307882996
2021-02-25 10:04;2021-02-25 12:25;307882996
2021-05-25 11:10;2021-05-25 12:07;307882996
2021-09-24 07:55;2021-09-24 08:05;307882996
2021-04-07 09:08;2021-04-07 14:04;301211668
2021-06-21 15:47;2021-06-21 20:03;301211668
2021-07-18 12:36;2021-07-18 12:47;301211668
2021-09-12 06:40;2021-09-12 06:46;301211668
2020-08-26 05:13;2020-08-26 06:50;314447492
2021-03-05 03:11;2021-03-05 06:37;314447492
2021-03-15 02:00;2021-03-15 02:18;314447492
2021-03-22 02:01;2021-03-22 02:10;314447492
2021-03-22 12:03;2021-03-22 12:08;314447492
2021-04-09 02:00;2021-04-09 02:11;314447492
2022-02-16 15:01;2022-02-17 04:11;314447492
2020-01-12 00:07;2020-01-12 20:22;313391539
2020-10-28 11:21;2020-10-28 12:58;313391539
2021-05-09 23:44;2021-05-10 00:08;313391539
2021-08-04 21:51;2021-08-04 21:57;313391539
2020-03-20 14:43;2020-03-20 18:25;310502688
2020-03-20 14:43;2020-03-20 18:25;307205825
2020-05-19 05:10;2020-05-19 05:24;310502688
2020-05-19 05:10;2020-05-19 05:24;307205825
2020-05-30 20:41;2020-05-31 05:36;310502688
2020-05-30 20:41;2020-05-31 05:36;307205825
2020-06-06 15:29;2020-06-06 20:04;310502688
2020-06-06 15:29;2020-06-06 20:04;307205825
2020-08-11 18:09;2020-08-11 23:29;310502688
2020-08-11 18:09;2020-08-11 23:29;307205825
2020-10-07 18:14;2020-10-07 20:45;310502688
2020-10-07 18:14;2020-10-07 20:45;307205825
2020-10-07 19:00;2020-10-07 20:45;310502688
2020-10-07 19:00;2020-10-07 20:45;307205825
2021-02-16 06:30;2021-02-16 08:19;310502688
2021-02-16 06:30;2021-02-16 08:19;307205825
2021-06-21 13:58;2021-06-21 14:04;310502688
2021-06-21 13:58;2021-06-21 14:04;307205825
2021-06-21 14:04;2021-06-21 14:17;310502688
2021-06-21 14:04;2021-06-21 14:17;307205825
2021-06-21 14:32;2021-06-21 16:02;310502688
2021-06-21 14:32;2021-06-21 16:02;307205825
2021-06-21 16:02;2021-06-21 18:23;310502688
2021-06-21 16:02;2021-06-21 18:23;307205825
2021-12-16 09:42;2021-12-16 12:30;310502688
2021-12-16 09:42;2021-12-16 12:30;307205825
2021-12-16 12:30;2021-12-16 12:41;310502688
2021-12-16 12:30;2021-12-16 12:41;307205825
2021-12-16 13:49;2021-12-16 14:58;310502688
2021-12-16 13:49;2021-12-16 14:58;307205825
2021-12-16 15:02;2021-12-16 17:20;310502688
2021-12-16 15:02;2021-12-16 17:20;307205825
2022-01-22 05:39;2022-01-22 05:46;310502688
2022-01-22 05:39;2022-01-22 05:46;307205825
2022-02-17 12:52;2022-02-17 13:43;310502688
2022-02-17 12:52;2022-02-17 13:43;307205825
2022-02-17 13:43;2022-02-17 13:55;310502688
2022-02-17 13:43;2022-02-17 13:55;307205825
2020-07-20 02:36;2020-07-20 02:46;301288825
2020-12-16 08:09;2020-12-16 11:56;301288825
2020-01-17 22:37;2020-01-18 00:00;304771563
2020-07-22 08:33;2020-07-22 12:05;304771563
2022-01-28 09:31;2022-01-28 11:06;304771563
2022-01-28 11:06;2022-01-28 12:59;304771563
2020-03-14 03:40;2020-03-14 12:27;313893136
2020-04-14 01:58;2020-04-14 02:06;313893136
2021-05-25 11:10;2021-05-25 15:17;313893136
2021-05-26 02:12;2021-05-26 02:52;313893136
2021-05-26 02:52;2021-05-26 03:06;313893136
2021-06-15 17:43;2021-06-15 19:39;313893136
2021-09-24 07:55;2021-09-24 08:05;313893136
2020-01-12 05:10;2020-01-12 08:42;314716924
2020-01-12 08:47;2020-01-12 12:03;314716924
2020-02-07 06:05;2020-02-07 06:25;314716924
2020-01-12 05:10;2020-01-12 08:42;307206997
2020-01-12 08:47;2020-01-12 12:03;307206997
2020-02-07 06:05;2020-02-07 06:25;307206997
2020-01-12 07:29;2020-01-12 10:47;306654367
2020-01-15 11:22;2020-01-15 14:05;306654367
2020-01-15 14:05;2020-01-15 14:11;306654367
2020-08-04 22:20;2020-08-04 23:57;306654367
2020-08-16 16:26;2020-08-16 18:42;306654367
2021-06-21 08:28;2021-06-21 09:07;306654367
2020-04-13 22:01;2020-04-13 22:10;313239880
2020-04-13 22:53;2020-04-13 23:05;313239880
2020-05-16 19:09;2020-05-16 22:04;313239880
2020-06-11 11:51;2020-06-11 12:18;313239880
2020-07-01 07:45;2020-07-01 07:55;313239880
2020-08-10 07:21;2020-08-10 07:37;313239880
2021-06-18 01:07;2021-06-18 02:12;313239880
2021-10-04 11:54;2021-10-04 12:04;313239880
2021-07-18 12:36;2021-07-18 12:47;313960514
2021-09-12 06:40;2021-09-12 06:46;313960514
2020-02-16 14:01;2020-02-16 15:18;301286967
2020-05-20 08:01;2020-05-20 08:09;301286967
2020-07-19 17:37;2020-07-19 17:58;301286967
2021-09-19 10:55;2021-09-19 11:04;301286967
2020-05-11 11:17;2020-05-11 11:40;314621769
2020-06-16 12:02;2020-06-16 12:37;314621769
2020-10-10 15:48;2020-10-10 16:03;314621769
2020-11-05 13:39;2020-11-05 14:01;314621769
2021-02-02 09:52;2021-02-02 12:33;314621769
2021-02-03 11:14;2021-02-03 12:44;314621769
2021-02-09 17:01;2021-02-09 18:49;314621769
2021-03-29 08:57;2021-03-29 10:30;314621769
2021-03-29 10:33;2021-03-29 11:57;314621769
2021-05-12 13:26;2021-05-12 16:07;314621769
2021-05-26 17:36;2021-05-26 19:11;314621769
2021-05-26 19:16;2021-05-26 22:15;314621769
2021-05-26 22:15;2021-05-26 23:44;314621769
2020-04-28 23:28;2020-04-29 00:04;301238631
2020-05-03 03:38;2020-05-03 07:41;301238631
2020-06-03 18:23;2020-06-03 19:55;301238631
2020-06-23 10:28;2020-06-23 11:05;301238631
2020-10-06 09:49;2020-10-06 10:04;301238631
2020-11-02 05:40;2020-11-02 07:46;301238631
2020-11-02 07:47;2020-11-02 08:17;301238631
2020-11-02 08:18;2020-11-02 12:36;301238631
2021-06-21 15:47;2021-06-21 16:06;301238631
2021-11-13 11:03;2021-11-13 13:05;301238631
2021-12-06 18:45;2021-12-06 19:51;301238631
2021-12-06 19:53;2021-12-07 00:11;301238631
2020-01-23 09:36;2020-01-23 13:41;312456219
2020-03-05 09:50;2020-03-05 10:42;312456219
2020-05-27 08:23;2020-05-27 08:34;312456219
2020-06-21 17:46;2020-06-21 20:05;312456219
2020-06-24 06:39;2020-06-24 11:52;312456219
2020-08-23 13:03;2020-08-23 15:15;312456219
2020-11-15 12:10;2020-11-15 14:01;312456219
2021-07-22 12:54;2021-07-22 15:21;312456219
2021-08-30 12:20;2021-08-30 14:28;312456219
2021-08-30 14:31;2021-08-30 16:57;312456219
2021-12-12 02:04;2021-12-13 04:40;312456219
2021-12-20 10:02;2021-12-20 12:13;312456219
2022-02-16 09:01;2022-02-16 12:11;312456219
2020-03-21 01:56;2020-03-21 05:47;301217047
2020-12-20 18:57;2020-12-20 19:43;301217047
2021-05-19 23:42;2021-05-20 01:47;301217047
2022-02-10 11:04;2022-02-10 13:54;301217047
2020-02-27 13:15;2020-02-27 13:36;308621360
2020-08-11 16:28;2020-08-11 17:19;308621360
2021-06-21 16:10;2021-06-21 20:19;308621360
2021-08-24 09:39;2021-08-24 10:01;308621360
2021-09-09 19:48;2021-09-09 20:15;308621360
2020-03-26 16:55;2020-03-26 17:03;313949575
2020-06-06 02:39;2020-06-06 03:07;313949575
2020-09-10 05:32;2020-09-10 07:01;313949575
2021-05-20 11:20;2021-05-20 11:30;313949575
2021-05-29 22:00;2021-05-30 07:39;313949575
2021-06-15 03:29;2021-06-15 03:46;313949575
2021-07-22 23:01;2021-07-23 00:56;313949575
2021-10-26 02:03;2021-10-26 02:36;313949575
2021-10-28 02:03;2021-10-28 02:22;313949575
2020-05-21 09:17;2020-05-21 09:35;312491242
2020-07-20 02:36;2020-07-20 02:45;312491242
2020-09-17 16:18;2020-09-17 16:50;312491242
2020-10-20 10:34;2020-10-20 11:11;312491242
2020-03-20 16:31;2020-03-20 18:55;309350638
2020-03-21 15:24;2020-03-21 17:26;309350638
2020-06-06 06:56;2020-06-06 07:02;309350638
2020-06-22 05:56;2020-06-22 06:19;309350638
2020-06-24 12:27;2020-06-24 12:43;309350638
2020-06-24 13:09;2020-06-24 13:50;309350638
2020-07-11 05:21;2020-07-11 07:31;309350638
2020-08-25 17:19;2020-08-25 19:18;309350638
2020-09-02 13:11;2020-09-02 15:29;309350638
2020-09-02 22:11;2020-09-02 22:20;309350638
2020-09-17 09:34;2020-09-17 09:42;309350638
2020-10-10 15:49;2020-10-10 16:24;309350638
2021-03-13 00:44;2021-03-13 01:00;309350638
2021-03-29 10:39;2021-03-29 10:53;309350638
2021-06-30 12:06;2021-06-30 13:30;309350638
2021-12-13 07:28;2021-12-13 13:50;309350638
2020-05-30 18:41;2020-05-30 19:59;313600453
2020-05-30 19:59;2020-05-30 20:34;313600453
2020-06-11 11:54;2020-06-11 14:36;313600453
2020-06-11 15:54;2020-06-11 18:38;313600453
2020-06-11 18:38;2020-06-11 22:23;313600453
2020-11-20 11:49;2020-11-20 12:00;313600453
2020-11-20 12:00;2020-11-20 12:49;313600453
2021-02-22 08:02;2021-02-22 11:41;313600453
2021-02-22 12:10;2021-02-22 14:17;313600453
2021-02-22 14:19;2021-02-22 14:47;313600453
2021-05-23 07:07;2021-05-23 08:54;313600453
2020-01-19 16:06;2020-01-19 16:14;314150181
2020-02-16 19:31;2020-02-16 22:01;314150181
2020-02-27 04:43;2020-02-27 05:01;314150181
2020-03-02 18:12;2020-03-02 18:19;314150181
2020-03-13 05:51;2020-03-13 09:12;314150181
2020-05-01 05:58;2020-05-01 07:29;314150181
2020-05-01 07:29;2020-05-01 07:35;314150181
2020-05-10 18:15;2020-05-10 18:24;314150181
2020-11-15 18:15;2020-11-15 18:28;314150181
2021-01-23 14:30;2021-01-23 15:35;314150181
2021-01-27 09:28;2021-01-27 11:08;314150181
2021-03-01 16:23;2021-03-01 16:38;314150181
2021-03-28 15:25;2021-03-29 00:56;314150181
2021-08-02 13:45;2021-08-02 22:08;314150181
2021-10-16 15:21;2021-10-16 19:17;314150181
2021-11-26 08:55;2021-11-26 09:50;314150181
2021-12-02 16:55;2021-12-02 17:20;314150181
2021-12-02 17:20;2021-12-02 20:20;314150181
2021-12-02 20:20;2021-12-02 20:59;314150181
2021-12-12 02:33;2021-12-12 17:31;314150181
2020-04-12 06:40;2020-04-12 08:52;312271239
2021-06-08 15:26;2021-06-08 19:02;312271239
2021-06-27 09:16;2021-06-27 11:21;312271239
2020-06-21 09:00;2020-06-21 09:16;314277031
2020-08-19 07:03;2020-08-19 07:28;314277031
2020-11-02 14:21;2020-11-02 15:29;314277031
2021-05-26 17:29;2021-05-26 18:45;314277031
2020-08-11 16:30;2020-08-12 03:31;309549706
2020-12-14 09:45;2020-12-14 11:20;309549706
2021-04-25 23:01;2021-04-25 23:12;309549706
2021-04-25 23:12;2021-04-25 23:33;309549706
2021-06-08 15:26;2021-06-08 22:18;309549706
2021-06-21 15:51;2021-06-21 22:29;309549706
2020-05-18 06:21;2020-05-18 06:33;307688024
2020-06-14 19:22;2020-06-14 19:34;313837115
2020-06-24 12:27;2020-06-24 12:43;313837115
2020-06-24 13:09;2020-06-24 13:50;313837115
2020-07-11 05:24;2020-07-11 05:54;313837115
2020-10-10 15:48;2020-10-10 16:20;313837115
2021-03-28 14:41;2021-03-28 22:12;313837115
2022-01-16 06:15;2022-01-16 06:29;313837115
2022-01-16 06:57;2022-01-16 07:09;313837115
2022-01-16 07:16;2022-01-16 07:32;313837115
2022-01-16 07:33;2022-01-16 08:36;313837115
2022-01-16 08:38;2022-01-16 11:13;313837115
